Event 1 BX 0
HwTrack 2 Rinv: 100000010001001, t: 11110100111101, phi: 0000101100001011000, Z0: 00001001011, Q: 1, Sector: 01011, HwValid: 1, BX: 011

Event 84 BX 11
HwTrack 1 Rinv: 000000000111100, t: 00000101101001, phi: 0001010000000101010, Z0: 00010110011, Q: 0, Sector: 11000, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000000111001, t: 11111010011001, phi: 0000100000000010010, Z0: 00010110001, Q: 1, Sector: 01011, HwValid: 1, BX: 100

Event 85 BX 100
HwTrack 1 Rinv: 000000001101001, t: 00001011100100, phi: 0000110010000000000, Z0: 10000101011, Q: 0, Sector: 10010, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001101010, t: 11110100011001, phi: 0001100001111011010, Z0: 10000100101, Q: 1, Sector: 00100, HwValid: 1, BX: 101

Event 86 BX 101
HwTrack 1 Rinv: 000000000110000, t: 00000000001010, phi: 0000011001100010100, Z0: 10001001101, Q: 0, Sector: 11011, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000000101110, t: 11111111110100, phi: 0001001001100100101, Z0: 10001001100, Q: 1, Sector: 01101, HwValid: 1, BX: 110

Event 87 BX 110
HwTrack 1 Rinv: 000000110000111, t: 11111111001101, phi: 0000101000011011010, Z0: 00000101001, Q: 0, Sector: 01001, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000110001010, t: 00000000110000, phi: 0001011000011000101, Z0: 00000101101, Q: 1, Sector: 10110, HwValid: 1, BX: 111

Event 88 BX 111
HwTrack 1 Rinv: 000000000110011, t: 11111101001011, phi: 0000100011010110010, Z0: 00000101101, Q: 0, Sector: 11010, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000000110010, t: 00000010110101, phi: 0001010011010010101, Z0: 00000110001, Q: 1, Sector: 01100, HwValid: 1, BX: 000

Event 89 BX 0
HwTrack 1 Rinv: 000000001110110, t: 11111100001010, phi: 0001011001110011100, Z0: 10000010101, Q: 0, Sector: 00111, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001110111, t: 00000011110110, phi: 0000101001111100001, Z0: 10000010100, Q: 1, Sector: 10101, HwValid: 1, BX: 001

Event 90 BX 1
HwTrack 1 Rinv: 000000010010101, t: 00000011011101, phi: 0001000101000111011, Z0: 00010001000, Q: 0, Sector: 00100, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000010001111, t: 11111100100100, phi: 0000010101000111110, Z0: 00010000111, Q: 1, Sector: 10010, HwValid: 1, BX: 010

Event 91 BX 10
HwTrack 1 Rinv: 000001000000101, t: 11101111100011, phi: 0000101101111010011, Z0: 00000000011, Q: 0, Sector: 01101, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100001000000011, t: 00010000011011, phi: 0001011110001000100, Z0: 00000001110, Q: 1, Sector: 11010, HwValid: 1, BX: 011

Event 92 BX 11
HwTrack 1 Rinv: 000000010111010, t: 11110011011101, phi: 0000101000000110111, Z0: 10000110011, Q: 0, Sector: 10000, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000010111111, t: 00001100100001, phi: 0001011000000000001, Z0: 10000110100, Q: 1, Sector: 00010, HwValid: 1, BX: 100

Event 93 BX 100
HwTrack 1 Rinv: 000000000111100, t: 00000110000111, phi: 0001011101001001100, Z0: 00000011100, Q: 0, Sector: 11010, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000000111110, t: 11111001111000, phi: 0000101101000101101, Z0: 00000010011, Q: 1, Sector: 01101, HwValid: 1, BX: 101

Event 94 BX 101
HwTrack 1 Rinv: 000000001001101, t: 11111100010000, phi: 0001001101100010111, Z0: 10000100011, Q: 0, Sector: 11000, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000001010000, t: 00000011110001, phi: 0000011101011111100, Z0: 10000100111, Q: 1, Sector: 01011, HwValid: 1, BX: 110

Event 95 BX 110
HwTrack 1 Rinv: 000000001110011, t: 11111101001110, phi: 0000011111011010010, Z0: 10000001111, Q: 0, Sector: 00001, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000001110011, t: 00000010110010, phi: 0001001111010110011, Z0: 10000001111, Q: 1, Sector: 01110, HwValid: 1, BX: 111

Event 96 BX 111
HwTrack 1 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000
HwTrack 2 Rinv: 100000100100111, t: 11101100011011, phi: 0000010000011111000, Z0: 00001001111, Q: 1, Sector: 11011, HwValid: 1, BX: 000

Event 97 BX 0
HwTrack 1 Rinv: 000000001110100, t: 00000111000110, phi: 0000111110100001110, Z0: 00000110101, Q: 0, Sector: 10111, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001101111, t: 11111000111011, phi: 0001101110100010010, Z0: 00000111000, Q: 1, Sector: 01001, HwValid: 1, BX: 001

Event 98 BX 1
HwTrack 1 Rinv: 000000010010011, t: 00000011100111, phi: 0000101011110001001, Z0: 00001010001, Q: 0, Sector: 10101, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000010001111, t: 11111100011000, phi: 0001011011101110010, Z0: 00001001111, Q: 1, Sector: 00111, HwValid: 1, BX: 010

Event 99 BX 10
HwTrack 1 Rinv: 000000111001001, t: 11101101101000, phi: 0000100111100010110, Z0: 10001010101, Q: 0, Sector: 10001, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000110110000, t: 00010010010101, phi: 0001010111101001110, Z0: 10001000000, Q: 1, Sector: 00011, HwValid: 1, BX: 011

Event 100 BX 11
HwTrack 1 Rinv: 000000011110110, t: 11110000011001, phi: 0001011001110111000, Z0: 00010100110, Q: 0, Sector: 10001, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000100000000, t: 00001111101000, phi: 0000101001111011001, Z0: 00011000010, Q: 1, Sector: 00100, HwValid: 1, BX: 100

Event 101 BX 100
HwTrack 1 Rinv: 000000001010100, t: 11110101111011, phi: 0000011110110111111, Z0: 10000111100, Q: 0, Sector: 00111, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000010000001, t: 00001010000100, phi: 0001001111110101000, Z0: 10001000110, Q: 1, Sector: 10100, HwValid: 1, BX: 101

Event 102 BX 101
HwTrack 1 Rinv: 000000101000101, t: 00010010111111, phi: 0000110110110001111, Z0: 00000010000, Q: 0, Sector: 11000, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000100101011, t: 11101100111111, phi: 0001100110110011000, Z0: 10000001000, Q: 1, Sector: 01010, HwValid: 1, BX: 110

Event 103 BX 110
HwTrack 1 Rinv: 000000010000010, t: 11110111101010, phi: 0000111010001010000, Z0: 10001110011, Q: 0, Sector: 10010, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000001111011, t: 00001000010101, phi: 0001101010010010110, Z0: 10001100110, Q: 1, Sector: 00100, HwValid: 1, BX: 111

Event 104 BX 111
HwTrack 1 Rinv: 000001000111101, t: 00001111000101, phi: 0001010110111011111, Z0: 10000000011, Q: 0, Sector: 10110, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100001000110101, t: 11110000110111, phi: 0000100111000010000, Z0: 00000000101, Q: 1, Sector: 01001, HwValid: 1, BX: 000

Event 105 BX 0
HwTrack 1 Rinv: 000000010011101, t: 00001110010001, phi: 0001011011011100110, Z0: 10001000000, Q: 0, Sector: 01001, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000010011111, t: 11110001101111, phi: 0000101011100011010, Z0: 10001010000, Q: 1, Sector: 10111, HwValid: 1, BX: 001

Event 106 BX 1
HwTrack 1 Rinv: 000001000001000, t: 00001101001011, phi: 0001000100001110110, Z0: 10001000111, Q: 0, Sector: 00111, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100001000011101, t: 11110010101100, phi: 0000010100100101110, Z0: 10001011000, Q: 1, Sector: 10101, HwValid: 1, BX: 010

Event 107 BX 10
HwTrack 1 Rinv: 000000010000101, t: 11110110000000, phi: 0001110001101001110, Z0: 00001100111, Q: 0, Sector: 00111, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000010100000, t: 00001001111111, phi: 0001000010001111001, Z0: 00001100010, Q: 1, Sector: 10101, HwValid: 1, BX: 011

Event 108 BX 11
HwTrack 1 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000
HwTrack 2 Rinv: 100000101001110, t: 00010011011110, phi: 0000111110010100010, Z0: 10001001110, Q: 1, Sector: 11011, HwValid: 1, BX: 100

Event 109 BX 100
HwTrack 1 Rinv: 000000001101111, t: 11111000101001, phi: 0001101011010011101, Z0: 00001110101, Q: 0, Sector: 01011, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001100101, t: 00000111010011, phi: 0000111011010101111, Z0: 00010000011, Q: 1, Sector: 11001, HwValid: 1, BX: 101

Event 110 BX 101
HwTrack 1 Rinv: 000000011111101, t: 11110101111111, phi: 0000101111000000101, Z0: 00010001111, Q: 0, Sector: 01011, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000011111110, t: 00001001111110, phi: 0001011111000001010, Z0: 00010001110, Q: 1, Sector: 11000, HwValid: 1, BX: 110

Event 111 BX 110
HwTrack 1 Rinv: 000011001111011, t: 00010001101011, phi: 0001001000110110000, Z0: 10000100010, Q: 0, Sector: 00101, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100011001010000, t: 11101110010011, phi: 0000011011000011101, Z0: 10000111100, Q: 1, Sector: 10011, HwValid: 1, BX: 111

Event 112 BX 111
HwTrack 1 Rinv: 000000100011001, t: 11110111100111, phi: 0000011000110100001, Z0: 10000001000, Q: 0, Sector: 01100, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000100010100, t: 00001000011010, phi: 0001001000101011100, Z0: 10000000100, Q: 1, Sector: 11001, HwValid: 1, BX: 000

Event 113 BX 0
HwTrack 1 Rinv: 000000001010001, t: 00000010000110, phi: 0001011110000000101, Z0: 10000101100, Q: 0, Sector: 10001, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001001100, t: 11111101111010, phi: 0000101101111110001, Z0: 10000101011, Q: 1, Sector: 00100, HwValid: 1, BX: 001

Event 114 BX 1
HwTrack 1 Rinv: 000000100110110, t: 11110101110010, phi: 0000010111110101111, Z0: 00000000010, Q: 0, Sector: 00111, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000100110000, t: 00001010001110, phi: 0001000111101111101, Z0: 00000001001, Q: 1, Sector: 10100, HwValid: 1, BX: 010

Event 115 BX 10
HwTrack 1 Rinv: 000011001110101, t: 00010010010000, phi: 0001010011111010111, Z0: 10010000011, Q: 0, Sector: 10010, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100010111110000, t: 11101101111011, phi: 0000100100101110011, Z0: 10001000010, Q: 1, Sector: 00101, HwValid: 1, BX: 011

Event 116 BX 11
HwTrack 1 Rinv: 000000111010001, t: 00010000101110, phi: 0000100110010001000, Z0: 00001001100, Q: 0, Sector: 10111, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000110011110, t: 11101111010001, phi: 0001010110000000011, Z0: 00001001100, Q: 1, Sector: 01001, HwValid: 1, BX: 100

Event 117 BX 100
HwTrack 1 Rinv: 000000000111101, t: 11111110100000, phi: 0001011001001001011, Z0: 00000001100, Q: 0, Sector: 00011, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001000000, t: 00000001100010, phi: 0000101001001010000, Z0: 00000001010, Q: 1, Sector: 10001, HwValid: 1, BX: 101

Event 118 BX 101
HwTrack 1 Rinv: 000000001111111, t: 11110100000000, phi: 0000010101000000111, Z0: 00000001111, Q: 0, Sector: 01010, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000010000000, t: 00001100000000, phi: 0001000101000011110, Z0: 00000001100, Q: 1, Sector: 10111, HwValid: 1, BX: 110

Event 119 BX 110
HwTrack 1 Rinv: 000000111000111, t: 00010010000111, phi: 0001011100111101100, Z0: 00000110111, Q: 0, Sector: 00010, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000111011101, t: 11101101111000, phi: 0000101101100010101, Z0: 00000110110, Q: 1, Sector: 10000, HwValid: 1, BX: 111

Event 120 BX 111
HwTrack 1 Rinv: 000000101001010, t: 11101100100010, phi: 0000011001010110111, Z0: 10000000110, Q: 0, Sector: 00101, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000101100000, t: 00010011011011, phi: 0001001001101011110, Z0: 10000000011, Q: 1, Sector: 10010, HwValid: 1, BX: 000

Event 121 BX 0
HwTrack 1 Rinv: 000000001110010, t: 00001011001100, phi: 0000111010110110001, Z0: 00000010011, Q: 0, Sector: 10000, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001110101, t: 11110100110100, phi: 0001101010111110100, Z0: 00000010011, Q: 1, Sector: 00010, HwValid: 1, BX: 001

Event 122 BX 1
HwTrack 1 Rinv: 000100001111111, t: 11110111001000, phi: 0001110111111001001, Z0: 00000001001, Q: 0, Sector: 00100, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100100000111000, t: 00001000110110, phi: 0001000111101001101, Z0: 00000001001, Q: 1, Sector: 10010, HwValid: 1, BX: 010

Event 123 BX 10
HwTrack 1 Rinv: 000000001000100, t: 11111101111010, phi: 0001010101001111000, Z0: 00000001000, Q: 0, Sector: 10111, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000001000000, t: 00000010000110, phi: 0000100101001111111, Z0: 00000000100, Q: 1, Sector: 01010, HwValid: 1, BX: 011

Event 124 BX 11
HwTrack 1 Rinv: 000000111011110, t: 00010010101110, phi: 0001010110101111000, Z0: 10001001010, Q: 0, Sector: 01001, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000111111001, t: 11101101010100, phi: 0000100110111000001, Z0: 10001001010, Q: 1, Sector: 10111, HwValid: 1, BX: 100

Event 125 BX 100
HwTrack 1 Rinv: 000000001111011, t: 11110011101101, phi: 0001011110010110000, Z0: 10000011111, Q: 0, Sector: 10010, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001101010, t: 00001100010010, phi: 0000101110010010101, Z0: 10000011000, Q: 1, Sector: 00101, HwValid: 1, BX: 101

Event 126 BX 101
HwTrack 1 Rinv: 000001010111101, t: 00001001011111, phi: 0001010110010010101, Z0: 10001011000, Q: 0, Sector: 01100, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100001010110010, t: 11110110100000, phi: 0000100110011101111, Z0: 10001011000, Q: 1, Sector: 11010, HwValid: 1, BX: 110

Event 127 BX 110
HwTrack 1 Rinv: 000000110101000, t: 11101110110001, phi: 0000011011001100010, Z0: 10000001110, Q: 0, Sector: 10100, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000110011100, t: 00010001001100, phi: 0001001011010001101, Z0: 00000000001, Q: 1, Sector: 00110, HwValid: 1, BX: 111

Event 128 BX 111
HwTrack 1 Rinv: 000001010100001, t: 11110000100110, phi: 0001110000001101100, Z0: 00001001101, Q: 0, Sector: 10010, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100001010101110, t: 00001111011000, phi: 0001000001000000100, Z0: 00001100001, Q: 1, Sector: 00101, HwValid: 1, BX: 000

Event 129 BX 0
HwTrack 1 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 130 BX 1
HwTrack 1 Rinv: 000000001000010, t: 00000011010010, phi: 0000110110110111011, Z0: 00000110110, Q: 0, Sector: 10011, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000001000001, t: 11111100101010, phi: 0001100110110111001, Z0: 00000110100, Q: 1, Sector: 00101, HwValid: 1, BX: 010

Event 131 BX 10
HwTrack 1 Rinv: 000000110000100, t: 00010001000011, phi: 0000010100101001011, Z0: 00010010100, Q: 0, Sector: 00010, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000110000100, t: 11101110111110, phi: 0001000100110110110, Z0: 00010001010, Q: 1, Sector: 01111, HwValid: 1, BX: 011

Event 132 BX 11
HwTrack 1 Rinv: 000000010010010, t: 00001100000000, phi: 0000110011111101101, Z0: 10000001001, Q: 0, Sector: 11010, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000010010110, t: 11110011111110, phi: 0001100011111110011, Z0: 10000000111, Q: 1, Sector: 01100, HwValid: 1, BX: 100

Event 133 BX 100
HwTrack 1 Rinv: 000000010000110, t: 11110100010001, phi: 0000111001001100010, Z0: 10010000111, Q: 0, Sector: 11011, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001110100, t: 00001011101101, phi: 0001101001001100001, Z0: 10010001001, Q: 1, Sector: 01101, HwValid: 1, BX: 101

Event 134 BX 101
HwTrack 1 Rinv: 000010011110111, t: 11101100111001, phi: 0000110100000110100, Z0: 00000100110, Q: 0, Sector: 00111, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100010100101001, t: 00010011001010, phi: 0001100101011000000, Z0: 00000011011, Q: 1, Sector: 10100, HwValid: 1, BX: 110

Event 135 BX 110
HwTrack 1 Rinv: 000000110100010, t: 11101111100111, phi: 0001011110111011100, Z0: 10000011101, Q: 0, Sector: 11011, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000110011100, t: 00010000011001, phi: 0000101110101110000, Z0: 10000001101, Q: 1, Sector: 01110, HwValid: 1, BX: 111

Event 136 BX 111
HwTrack 1 Rinv: 000000011100100, t: 11110000100011, phi: 0000010100111111010, Z0: 00000101101, Q: 0, Sector: 10100, HwValid: 1, BX: 000
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 137 BX 0
HwTrack 1 Rinv: 000000001001111, t: 11111101000110, phi: 0001110000011010100, Z0: 10000010010, Q: 0, Sector: 11001, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001001101, t: 00000011000000, phi: 0001000000010101010, Z0: 10000010100, Q: 1, Sector: 01100, HwValid: 1, BX: 001

Event 138 BX 1
HwTrack 1 Rinv: 000000001001111, t: 11111001001011, phi: 0001011010011011010, Z0: 10000011000, Q: 0, Sector: 10001, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000001010000, t: 00000110110100, phi: 0000101010011000001, Z0: 10000010010, Q: 1, Sector: 00100, HwValid: 1, BX: 010

Event 139 BX 10
HwTrack 1 Rinv: 000000001010010, t: 11110110100011, phi: 0001000110000100110, Z0: 00000010111, Q: 0, Sector: 10011, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000001001110, t: 00001001011110, phi: 0000010110000101100, Z0: 00000011010, Q: 1, Sector: 00110, HwValid: 1, BX: 011

Event 140 BX 11
HwTrack 1 Rinv: 000000001001111, t: 11111010000111, phi: 0000010101011111110, Z0: 00001100111, Q: 0, Sector: 00100, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000001010001, t: 00000101110111, phi: 0001000101010110100, Z0: 00001101010, Q: 1, Sector: 10001, HwValid: 1, BX: 100

Event 141 BX 100
HwTrack 1 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 142 BX 101
HwTrack 1 Rinv: 000000001111111, t: 11111111111100, phi: 0001010101100001111, Z0: 10001000111, Q: 0, Sector: 10011, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000001111111, t: 00000000000101, phi: 0000100101010110110, Z0: 10001001001, Q: 1, Sector: 00110, HwValid: 1, BX: 110

Event 143 BX 110
HwTrack 1 Rinv: 000000110100101, t: 11110010010111, phi: 0000100100100011110, Z0: 10001011111, Q: 0, Sector: 10011, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000110100111, t: 00001101101100, phi: 0001010100101111110, Z0: 10001011000, Q: 1, Sector: 00101, HwValid: 1, BX: 111

Event 144 BX 111
HwTrack 1 Rinv: 000000000111110, t: 11111111101001, phi: 0001010111101100101, Z0: 00000111010, Q: 0, Sector: 01000, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000000111010, t: 00000000010101, phi: 0000100111101101011, Z0: 00000110110, Q: 1, Sector: 10110, HwValid: 1, BX: 000

Event 145 BX 0
HwTrack 1 Rinv: 000000010010100, t: 00001010011000, phi: 0001000110101111101, Z0: 00000100010, Q: 0, Sector: 10000, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000010001000, t: 11110101101000, phi: 0000010110101101011, Z0: 00000011010, Q: 1, Sector: 00011, HwValid: 1, BX: 001

Event 146 BX 1
HwTrack 1 Rinv: 000000011101111, t: 11101110010101, phi: 0001101001110010100, Z0: 00000110011, Q: 0, Sector: 01011, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000011011001, t: 00010001101010, phi: 0000111001101001010, Z0: 00000101110, Q: 1, Sector: 11001, HwValid: 1, BX: 010

Event 147 BX 10
HwTrack 1 Rinv: 000000000111001, t: 00000100101011, phi: 0001101001110111001, Z0: 10000011110, Q: 0, Sector: 10010, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000000110011, t: 11111011010100, phi: 0000111001111110000, Z0: 10000011101, Q: 1, Sector: 00101, HwValid: 1, BX: 011

Event 148 BX 11
HwTrack 1 Rinv: 000000001011101, t: 00001001010010, phi: 0001010000111101111, Z0: 00001001101, Q: 0, Sector: 11001, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000001010100, t: 11110110101101, phi: 0000100001000101000, Z0: 00001001010, Q: 1, Sector: 01100, HwValid: 1, BX: 100

Event 149 BX 100
HwTrack 1 Rinv: 000000001101100, t: 11111101111100, phi: 0001011101010011110, Z0: 10000101110, Q: 0, Sector: 11011, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001100100, t: 00000010000110, phi: 0000101101010111110, Z0: 10000110100, Q: 1, Sector: 01110, HwValid: 1, BX: 101

Event 150 BX 101
HwTrack 1 Rinv: 000001101110010, t: 11110110011111, phi: 0000111001100011101, Z0: 00000011100, Q: 0, Sector: 00110, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100001101101101, t: 00001001100001, phi: 0001101010001110010, Z0: 00000100000, Q: 1, Sector: 10011, HwValid: 1, BX: 110

Event 151 BX 110
HwTrack 1 Rinv: 000000110111100, t: 11110000001101, phi: 0000110010010111000, Z0: 10000100011, Q: 0, Sector: 00111, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000110101000, t: 00001111110001, phi: 0001100010010011000, Z0: 10000011110, Q: 1, Sector: 10100, HwValid: 1, BX: 111

Event 152 BX 111
HwTrack 1 Rinv: 000000010000000, t: 00001011010100, phi: 0001010000000011001, Z0: 00000101101, Q: 0, Sector: 00011, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000001111011, t: 11110100110000, phi: 0000100000010000110, Z0: 00000101001, Q: 1, Sector: 10001, HwValid: 1, BX: 000

Event 153 BX 0
HwTrack 1 Rinv: 000000001101001, t: 11111111000000, phi: 0001011000000010011, Z0: 10001000100, Q: 0, Sector: 10101, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001101010, t: 00000001000000, phi: 0000100111111110011, Z0: 10001001000, Q: 1, Sector: 01000, HwValid: 1, BX: 001

Event 154 BX 1
HwTrack 1 Rinv: 000000001111110, t: 11111110010001, phi: 0001100001100010101, Z0: 10010110011, Q: 0, Sector: 10010, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000001111111, t: 00000001101101, phi: 0000110001011110101, Z0: 10010110100, Q: 1, Sector: 00101, HwValid: 1, BX: 010

Event 155 BX 10
HwTrack 1 Rinv: 000000100101010, t: 00000001011010, phi: 0000111111101000000, Z0: 00000001001, Q: 0, Sector: 00010, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000100100100, t: 11111110100101, phi: 0000001111100110000, Z0: 00000001010, Q: 1, Sector: 10000, HwValid: 1, BX: 011

Event 156 BX 11
HwTrack 1 Rinv: 000000011001010, t: 11110011011111, phi: 0001010110011100001, Z0: 00000111110, Q: 0, Sector: 01111, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000011010111, t: 00001100011111, phi: 0000100110101001001, Z0: 00000110111, Q: 1, Sector: 00010, HwValid: 1, BX: 100

Event 157 BX 100
