07-Jun-2018 02:14:49 CDT  Initiating request to open file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_1.root
07-Jun-2018 02:14:53 CDT  Successfully opened file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_1.root
Begin processing the 1st record. Run 1, Event 1, LumiSection 1 at 07-Jun-2018 02:14:54.873 CDT
Begin processing the 90th record. Run 1, Event 90, LumiSection 1 at 07-Jun-2018 02:14:54.894 CDT
MuonB1 64.500000 0.456750 0.774490 1.000000
MuonB2 70.000000 0.435000 0.774490 1.000000
Begin processing the 91st record. Run 1, Event 91, LumiSection 1 at 07-Jun-2018 02:14:54.894 CDT
MuonE1 7.000000 2.055375 6.054111 -1.000000
MuonE2 28.500000 -2.066250 2.792527 1.000000
Begin processing the 92nd record. Run 1, Event 92, LumiSection 1 at 07-Jun-2018 02:14:54.894 CDT
MuonE1 29.500000 1.576875 0.436332 -1.000000
MuonE2 72.500000 -1.566000 3.512475 1.000000
Begin processing the 93rd record. Run 1, Event 93, LumiSection 1 at 07-Jun-2018 02:14:54.894 CDT
MuonB1 140.000000 -0.685125 2.868885 -1.000000
MuonB2 140.000000 -0.804750 2.879793 -1.000000
Begin processing the 94th record. Run 1, Event 94, LumiSection 1 at 07-Jun-2018 02:14:54.895 CDT
MuonB1 140.000000 0.511125 2.378011 -1.000000
MuonB2 140.000000 0.489375 2.378011 -1.000000
Begin processing the 95th record. Run 1, Event 95, LumiSection 1 at 07-Jun-2018 02:14:54.895 CDT
MuonB1 97.000000 -0.369750 0.000000 1.000000
MuonB2 111.500000 0.369750 3.207042 -1.000000
Begin processing the 96th record. Run 1, Event 96, LumiSection 1 at 07-Jun-2018 02:14:54.895 CDT
Empty1 0|0|0|0
Empty2 0|0|0|0
Begin processing the 97th record. Run 1, Event 97, LumiSection 1 at 07-Jun-2018 02:14:54.895 CDT
MuonB1 131.000000 -0.891750 2.116212 -1.000000
MuonB2 111.500000 0.880875 5.192355 1.000000
Begin processing the 98th record. Run 1, Event 98, LumiSection 1 at 07-Jun-2018 02:14:54.895 CDT
MuonB1 70.000000 -0.456750 1.614430 -1.000000
MuonB2 69.500000 0.456750 4.668756 1.000000
Begin processing the 99th record. Run 1, Event 99, LumiSection 1 at 07-Jun-2018 02:14:54.896 CDT
MuonE1 39.000000 2.305500 0.665407 -1.000000
MuonE2 28.000000 -2.338125 3.730641 1.000000
Begin processing the 100th record. Run 1, Event 100, LumiSection 1 at 07-Jun-2018 02:14:54.896 CDT
MuonE1 56.000000 1.957500 0.785398 -1.000000
MuonE2 44.500000 -1.957500 3.861541 1.000000
07-Jun-2018 02:14:54 CDT  Closed file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_1.root
07-Jun-2018 02:14:54 CDT  Initiating request to open file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_2.root
07-Jun-2018 02:14:54 CDT  Successfully opened file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_2.root
Begin processing the 101st record. Run 1, Event 901, LumiSection 10 at 07-Jun-2018 02:14:54.971 CDT
MuonO1 35.500000 1.196250 4.603306 -1.000000
MuonO2 90.500000 -1.196250 1.396263 1.000000
Begin processing the 102nd record. Run 1, Event 902, LumiSection 10 at 07-Jun-2018 02:14:54.972 CDT
MuonE1 33.000000 2.381625 5.399612 1.000000
MuonE2 33.000000 2.381625 5.421429 1.000000
Begin processing the 103rd record. Run 1, Event 903, LumiSection 10 at 07-Jun-2018 02:14:54.972 CDT
MuonO1 60.500000 1.022250 0.949023 -1.000000
MuonO2 70.500000 -1.076625 4.014257 1.000000
Begin processing the 104th record. Run 1, Event 904, LumiSection 10 at 07-Jun-2018 02:14:54.973 CDT
MuonE1 22.000000 1.870500 4.974188 1.000000
MuonE2 23.000000 -1.903125 1.985312 -1.000000
Begin processing the 105th record. Run 1, Event 905, LumiSection 10 at 07-Jun-2018 02:14:54.973 CDT
MuonE1 161.000000 1.794375 2.007129 1.000000
MuonE2 30.500000 1.794375 2.028945 -1.000000
Begin processing the 106th record. Run 1, Event 906, LumiSection 10 at 07-Jun-2018 02:14:54.973 CDT
MuonE1 23.000000 1.653000 1.428988 1.000000
MuonE2 21.500000 -1.674750 4.756022 -1.000000
Begin processing the 107th record. Run 1, Event 907, LumiSection 10 at 07-Jun-2018 02:14:54.974 CDT
MuonO1 100.500000 1.196250 4.810564 -1.000000
MuonO2 50.500000 -1.250625 1.592613 1.000000
Begin processing the 108th record. Run 1, Event 908, LumiSection 10 at 07-Jun-2018 02:14:54.974 CDT
Empty1 0|0|0|0
Empty2 0|0|0|0
Begin processing the 109th record. Run 1, Event 909, LumiSection 10 at 07-Jun-2018 02:14:54.974 CDT
MuonB1 131.000000 -0.891750 2.508911 1.000000
MuonO2 90.500000 0.859125 5.715953 -1.000000
Begin processing the 110th record. Run 1, Event 910, LumiSection 10 at 07-Jun-2018 02:14:54.975 CDT
MuonO1 45.500000 1.250625 5.595962 -1.000000
MuonO2 30.500000 -1.250625 2.334378 1.000000
Begin processing the 111th record. Run 1, Event 911, LumiSection 10 at 07-Jun-2018 02:14:54.975 CDT
MuonE1 10.000000 2.207625 0.905390 1.000000
MuonE2 7.000000 -2.262000 4.363323 -1.000000
Begin processing the 112th record. Run 1, Event 912, LumiSection 10 at 07-Jun-2018 02:14:54.976 CDT
